timestamp latitude longitude altitude sunAzimuth sunElevation moonAzimuth moonElevation horizon azimuth
877 -44.726 169.316 5012 6.508 26.756 269.986 23.485 -2.271 203.9
906 -44.727 169.32 5371 6.376 26.765 269.904 23.398 -2.351 203.9
993 -44.729 169.336 5754 5.975 26.792 269.652 23.132 -2.433 28.5
1085 -44.731 169.352 6482 5.551 26.818 269.387 22.852 -2.582 154.9
1234 -44.733 169.382 7251 4.860 26.858 268.956 22.396 -2.731 222
1294 -44.735 169.397 7637 4.578 26.871 268.781 22.211 -2.802 33.7
1323 -44.735 169.401 8036 4.445 26.878 268.698 22.123 -2.875 33.7
1414 -44.737 169.426 8437 4.016 26.897 268.432 21.840 -2.945 123.3
1474 -44.738 169.442 8837 3.733 26.908 268.256 21.654 -3.014 288.3
1563 -44.739 169.463 9215 3.316 26.924 267.998 21.379 -3.078 106.2
1624 -44.74 169.475 9492 3.032 26.933 267.823 21.193 -3.124 72.8
1684 -44.742 169.492 10005 2.748 26.941 267.648 21.006 -3.207 70.9
1744 -44.743 169.51 10385 2.463 26.948 267.472 20.819 -3.267 16.3
1804 -44.745 169.53 10759 2.175 26.954 267.296 20.630 -3.326 304.2
1864 -44.747 169.55 11153 1.888 26.959 267.119 20.441 -3.386 291.7
1894 -44.748 169.556 11543 1.748 26.960 267.034 20.349 -3.444 86.7
2014 -44.751 169.594 11930 1.175 26.967 266.682 19.973 -3.502 284.8
2120 -44.753 169.618 12261 0.679 26.970 266.379 19.648 -3.550 147.9
2180 -44.756 169.637 12369 0.392 26.968 266.204 19.460 -3.565 147.9
2240 -44.759 169.655 12545 0.107 26.966 266.030 19.273 -3.591 147.9
2331 -44.762 169.679 12698 359.677 26.962 265.768 18.991 -3.612 147.9
2420 -44.765 169.704 12876 359.255 26.956 265.512 18.715 -3.638 147.9
2482 -44.767 169.717 12998 358.966 26.951 265.336 18.526 -3.655 147.9
2511 -44.767 169.73 13188 358.824 26.949 265.249 18.433 -3.681 147.9
2602 -44.769 169.753 13366 358.396 26.940 264.989 18.152 -3.706 60.6
2661 -44.771 169.764 13606 358.122 26.932 264.823 17.974 -3.739 60.6
2722 -44.774 169.782 13791 357.832 26.922 264.647 17.784 -3.764 60.6
2811 -44.774 169.807 14188 357.411 26.910 264.391 17.509 -3.818 60.6
2901 -44.777 169.829 14366 356.989 26.893 264.135 17.232 -3.842 60.6
2961 -44.777 169.84 14576 356.711 26.883 263.966 17.051 -3.870 60.6
3081 -44.778 169.866 15080 356.152 26.859 263.627 16.685 -3.936 60.6
3111 -44.779 169.874 15338 356.010 26.851 263.541 16.593 -3.970 60.6
3202 -44.781 169.89 15562 355.591 26.828 263.287 16.319 -3.998 60.6
3262 -44.785 169.904 15736 355.310 26.809 263.118 16.136 -4.021 60.6
3321 -44.788 169.914 15888 355.039 26.791 262.954 15.959 -4.040 60.6
3381 -44.791 169.928 16033 354.759 26.771 262.785 15.776 -4.058 60.6
3441 -44.795 169.942 16217 354.479 26.749 262.616 15.593 -4.081 60.6
3682 -44.809 169.993 17225 353.362 26.655 261.941 14.864 -4.206 140
3742 -44.811 170.006 17486 353.083 26.631 261.773 14.683 -4.238 140
3772 -44.813 170.013 17741 352.944 26.618 261.688 14.592 -4.269 140
3862 -44.817 170.029 17965 352.531 26.578 261.438 14.322 -4.295 140
3951 -44.822 170.043 18200 352.125 26.537 261.193 14.057 -4.323 140
4012 -44.825 170.05 18378 351.849 26.508 261.026 13.878 -4.344 140
4071 -44.829 170.064 18684 351.576 26.477 260.860 13.699 -4.380 140
4102 -44.83 170.07 18931 351.433 26.462 260.774 13.606 -4.409 140
4372 -44.842 170.116 19864 350.202 26.317 260.025 12.802 -4.516 315.3
4432 -44.845 170.126 20116 349.929 26.282 259.859 12.624 -4.545 315.3
4492 -44.847 170.131 20343 349.661 26.248 259.696 12.449 -4.570 315.3
4552 -44.849 170.138 20597 349.392 26.212 259.532 12.273 -4.598 315.3
4581 -44.849 170.141 20884 349.262 26.196 259.453 12.188 -4.630 315.3
4672 -44.852 170.148 21170 348.858 26.141 259.206 11.924 -4.662 315.3
4732 -44.856 170.155 21438 348.590 26.101 259.042 11.749 -4.691 315.3
4792 -44.859 170.164 21685 348.319 26.061 258.877 11.572 -4.718 315.3
4852 -44.861 170.175 21955 348.047 26.021 258.710 11.394 -4.747 315.3
4912 -44.863 170.18 22272 347.781 25.981 258.547 11.220 -4.781 315.3
4972 -44.865 170.188 22592 347.512 25.940 258.382 11.044 -4.815 315.3
5001 -44.865 170.191 22890 347.383 25.921 258.303 10.959 -4.847 315.3
5092 -44.868 170.203 23139 346.977 25.856 258.052 10.693 -4.873 315.3
5152 -44.871 170.214 23384 346.706 25.811 257.885 10.516 -4.899 315.3
5212 -44.876 170.225 23591 346.435 25.763 257.719 10.339 -4.920 172.4
5272 -44.88 170.239 23741 346.162 25.715 257.550 10.160 -4.936 172.4
5452 -44.89 170.278 24608 345.346 25.567 257.045 9.625 -5.025 172.4
5543 -44.89 170.295 24874 344.937 25.495 256.790 9.356 -5.052 172.4
5602 -44.891 170.307 25321 344.671 25.446 256.625 9.182 -5.097 172.4
5692 -44.892 170.325 25967 344.267 25.370 256.372 8.916 -5.161 172.4
5782 -44.893 170.342 26296 343.864 25.292 256.120 8.651 -5.194 172.4
5962 -44.889 170.393 27311 343.042 25.134 255.603 8.108 -5.293 172.4
5992 -44.888 170.399 27622 342.908 25.108 255.518 8.019 -5.323 172.4
6052 -44.887 170.416 27988 342.635 25.052 255.346 7.839 -5.358 66.4
6142 -44.886 170.438 28382 342.229 24.968 255.090 7.571 -5.395 66.4
6172 -44.886 170.443 28751 342.097 24.940 255.006 7.484 -5.430 66.4
6262 -44.884 170.47 29092 341.687 24.853 254.746 7.212 -5.462 66.4
6322 -44.881 170.491 29395 341.411 24.795 254.570 7.029 -5.490 66.4
6382 -44.878 170.516 29752 341.132 24.735 254.391 6.844 -5.523 66.4
6442 -44.875 170.544 30096 340.849 24.674 254.211 6.656 -5.555 66.4
6502 -44.873 170.563 30353 340.577 24.612 254.036 6.475 -5.579 66.4
6562 -44.87 170.59 30692 340.296 24.549 253.856 6.289 -5.610 66.4
6622 -44.867 170.618 30950 340.015 24.485 253.675 6.102 -5.633 66.4
6742 -44.857 170.683 31523 339.445 24.355 253.307 5.721 -5.685 66.4
6773 -44.855 170.694 31788 339.303 24.322 253.216 5.626 -5.709 66.4
6861 -44.844 170.743 32077 338.884 24.227 252.944 5.346 -5.734 16.2
6922 -44.837 170.778 32396 338.593 24.159 252.754 5.151 -5.763 16.2
7012 -44.829 170.826 32640 338.169 24.056 252.478 4.866 -5.784 16.2
7072 -44.824 170.862 32830 337.883 23.984 252.291 4.674 -5.801 16.2
7132 -44.817 170.9 32957 337.595 23.913 252.102 4.481 -5.812 16.2
7162 -44.815 170.913 33013 337.457 23.878 252.012 4.388 -5.817 16.2
7252 -44.807 170.962 33018 337.035 23.768 251.734 4.104 -5.817 16.2
7282 -44.805 170.973 33001 336.899 23.732 251.645 4.014 -5.816 16.2
7372 -44.797 171.023 33015 336.477 23.620 251.366 3.730 -5.817 16.2
7432 -44.791 171.059 33048 336.193 23.544 251.178 3.538 -5.820 16.2
7462 -44.788 171.083 33060 336.046 23.504 251.079 3.439 -5.821 16.2
7552 -44.781 171.129 33048 335.630 23.388 250.803 3.159 -5.820 16.2
7612 -44.777 171.166 33074 335.347 23.307 250.614 2.968 -5.822 16.2
7642 -44.775 171.177 33120 335.213 23.268 250.524 2.878 -5.826 16.2
7793 -44.763 171.26 33085 334.514 23.064 250.055 2.405 -5.823 240.4
7853 -44.758 171.296 33109 334.234 22.980 249.866 2.216 -5.825 240.4
7972 -44.748 171.356 33132 333.691 22.815 249.499 1.848 -5.827 240.4
8033 -44.743 171.391 33117 333.409 22.728 249.307 1.657 -5.826 240.4
8212 -44.728 171.486 33142 332.593 22.470 248.749 1.103 -5.828 240.4
8243 -44.724 171.509 33112 332.446 22.424 248.648 1.002 -5.826 240.4
8333 -44.718 171.557 33154 332.038 22.289 248.367 0.725 -5.829 240.4
8423 -44.711 171.607 33138 331.629 22.152 248.084 0.446 -5.828 240.4
8483 -44.708 171.631 33105 331.366 22.062 247.902 0.267 -5.825 240.4
8603 -44.7 171.702 33143 330.819 21.872 247.520 0.105 -5.828 238.3
8632 -44.698 171.714 33177 330.692 21.828 247.431 0.192 -5.831 238.3
8722 -44.692 171.763 33158 330.288 21.684 247.148 0.468 -5.830 238.3
8752 -44.689 171.787 33136 330.147 21.634 247.047 0.565 -5.828 238.3
8812 -44.686 171.812 33152 329.886 21.539 246.863 0.743 -5.829 238.3
8902 -44.68 171.86 33173 329.485 21.392 246.579 -1.018 -5.831 238.3
8963 -44.675 171.897 33160 329.210 21.291 246.383 -1.206 -5.830 238.3
8993 -44.674 171.909 33151 329.081 21.241 246.291 -1.295 -5.829 238.3
9083 -44.668 171.962 33172 328.678 21.089 246.002 -1.571 -5.831 238.3
9143 -44.664 171.995 33181 328.412 20.987 245.811 -1.753 -5.832 238.3
9203 -44.66 172.031 33160 328.144 20.883 245.618 -1.937 -5.830 238.3
9322 -44.651 172.104 33205 327.613 20.676 245.232 -2.303 -5.834 238.3
9383 -44.649 172.127 33184 327.355 20.571 245.044 -2.480 -5.832 238.3
9443 -44.644 172.164 33156 327.088 20.465 244.849 -2.664 -5.829 234.2
9473 -44.641 172.189 33156 326.949 20.409 244.747 -2.761 -5.829 234.2
9473 -44.641 172.189 33224 326.949 20.409 244.747 -2.761 -5.836 234.2
10607 -44.554 172.822 33204 322.079 18.262 241.050 -6.142 -5.834 230.7
10652 -44.551 172.848 33162 321.889 18.170 240.901 -6.274 -5.830 230.7
10719 -44.546 172.886 33152 321.608 18.034 240.678 -6.470 -5.829 230.3
10785 -44.541 172.923 33208 321.331 17.899 240.459 -6.663 -5.834 230.3
10848 -44.536 172.958 33232 321.069 17.770 240.249 -6.847 -5.836 229.8
10914 -44.531 172.995 33190 320.794 17.634 240.029 -7.039 -5.832 229.4
10958 -44.527 173.021 33161 320.610 17.542 239.881 -7.169 -5.830 229.1
11022 -44.522 173.057 33177 320.344 17.409 239.667 -7.355 -5.831 228.8
11090 -44.517 173.095 33220 320.063 17.266 239.439 -7.551 -5.835 228.4
11156 -44.512 173.132 33209 319.791 17.126 239.218 -7.742 -5.834 228.2
11220 -44.507 173.168 33185 319.527 16.990 239.002 -7.927 -5.832 228
11264 -44.503 173.192 33202 319.347 16.897 238.854 -8.054 -5.834 228
11328 -44.497 173.228 33241 319.084 16.760 238.638 -8.238 -5.837 227.6
11371 -44.494 173.252 33223 318.908 16.667 238.493 -8.362 -5.835 227.3
11457 -44.486 173.301 33153 318.556 16.481 238.201 -8.609 -5.829 227
11524 -44.48 173.338 33206 318.284 16.336 237.974 -8.801 -5.834 226.9
11590 -44.474 173.374 33224 318.017 16.192 237.751 -8.989 -5.836 226.7
11633 -44.47 173.398 33222 317.843 16.098 237.604 -9.112 -5.835 226.4
11700 -44.463 173.436 33188 317.571 15.950 237.375 -9.303 -5.832 226.2
11764 -44.457 173.472 33170 317.313 15.809 237.157 -9.485 -5.831 226
11828 -44.451 173.508 33194 317.055 15.666 236.937 -9.667 -5.833 225.8
11893 -44.444 173.545 33220 316.793 15.521 236.714 -9.852 -5.835 225.5
11937 -44.44 173.569 33224 316.618 15.422 236.563 -9.976 -5.835 225.3
12003 -44.434 173.607 33192 316.353 15.273 236.335 -10.162 -5.833 224.9
12069 -44.428 173.644 33163 316.090 15.123 236.107 -10.348 -5.830 224.8
12134 -44.422 173.681 33189 315.831 14.974 235.882 -10.531 -5.832 224.6
12199 -44.416 173.719 33222 315.572 14.824 235.655 -10.714 -5.835 224.2
12243 -44.412 173.744 33225 315.397 14.722 235.502 -10.837 -5.836 224.1
12309 -44.406 173.782 33191 315.136 14.569 235.272 -11.021 -5.833 223.9
12375 -44.4 173.819 33174 314.876 14.416 235.041 -11.205 -5.831 223.6
12440 -44.393 173.856 33204 314.620 14.264 234.814 -11.386 -5.834 223.6
12508 -44.386 173.894 33211 314.353 14.105 234.576 -11.574 -5.834 223.1
12552 -44.382 173.919 33201 314.181 14.001 234.421 -11.696 -5.833 223.1
12618 -44.375 173.955 33192 313.924 13.846 234.190 -11.878 -5.833 222.8
12683 -44.369 173.992 33200 313.670 13.691 233.961 -12.057 -5.833 222.7
12748 -44.362 174.028 33206 313.418 13.537 233.732 -12.235 -5.834 222.5
12813 -44.356 174.067 33209 313.164 13.380 233.499 -12.414 -5.834 222.2
12855 -44.351 174.091 33214 313.001 13.279 233.350 -12.530 -5.835 222.2
12919 -44.345 174.128 33218 312.753 13.124 233.122 -12.705 -5.835 221.9
12984 -44.338 174.165 33217 312.502 12.966 232.890 -12.882 -5.835 221.6
13050 -44.331 174.202 33210 312.249 12.806 232.655 -13.061 -5.834 221.4
13115 -44.325 174.239 33199 311.999 12.647 232.422 -13.237 -5.833 221.1
13180 -44.318 174.276 33211 311.750 12.487 232.189 -13.413 -5.834 221
13223 -44.314 174.3 33224 311.587 12.381 232.034 -13.528 -5.836 221
13288 -44.307 174.337 33211 311.339 12.221 231.800 -13.703 -5.834 220.6
13355 -44.301 174.375 33203 311.084 12.054 231.558 -13.882 -5.834 220.2
13420 -44.294 174.412 33220 310.837 11.892 231.322 -14.056 -5.835 219.9
13486 -44.287 174.449 33207 310.588 11.727 231.083 -14.232 -5.834 219.8
13529 -44.283 174.473 33197 310.426 11.619 230.927 -14.346 -5.833 219.8
13593 -44.276 174.51 33193 310.185 11.457 230.693 -14.517 -5.833 219.3
13658 -44.27 174.546 33190 309.941 11.293 230.457 -14.688 -5.833 219
13724 -44.263 174.583 33196 309.694 11.126 230.215 -14.861 -5.833 218.7
13788 -44.257 174.619 33195 309.455 10.962 229.981 -15.029 -5.833 218.6
13855 -44.25 174.657 33173 309.205 10.791 229.734 -15.205 -5.831 218.4
13899 -44.246 174.682 33169 309.041 10.677 229.572 -15.319 -5.831 218.5
13962 -44.239 174.718 33189 308.807 10.515 229.339 -15.484 -5.832 218.5
14028 -44.232 174.756 33208 308.562 10.344 229.094 -15.656 -5.834 218
14094 -44.224 174.794 33177 308.317 10.173 228.849 -15.828 -5.831 218
14159 -44.217 174.831 33144 308.078 10.004 228.607 -15.996 -5.828 217.5
14203 -44.212 174.857 33159 307.915 9.889 228.442 -16.110 -5.830 217.2
14271 -44.204 174.896 33207 307.665 9.711 228.188 -16.285 -5.834 216.9
14338 -44.196 174.935 33192 307.418 9.535 227.936 -16.458 -5.833 216.8
14385 -44.19 174.961 33147 307.247 9.412 227.760 -16.578 -5.829 216.6
14451 -44.183 174.998 33156 307.006 9.238 227.512 -16.746 -5.830 216.3
14513 -44.175 175.033 33228 306.781 9.074 227.279 -16.904 -5.836 216.2
14578 -44.168 175.069 33209 306.545 8.902 227.034 -17.068 -5.834 216
14644 -44.16 175.108 33116 306.305 8.725 226.782 -17.235 -5.826 215.5
14710 -44.152 175.144 33150 306.067 8.550 226.533 -17.401 -5.829 215.5
14755 -44.147 175.17 33182 305.905 8.428 226.361 -17.514 -5.832 215.3
14822 -44.139 175.207 33199 305.664 8.249 226.106 -17.681 -5.833 215.2
14889 -44.132 175.244 33203 305.424 8.068 225.850 -17.847 -5.834 214.8
14952 -44.125 175.28 33165 305.198 7.897 225.608 -18.003 -5.830 214.8
15018 -44.117 175.317 33148 304.963 7.718 225.355 -18.166 -5.829 214.1
15062 -44.112 175.342 33165 304.806 7.598 225.185 -18.274 -5.830 214.1
15128 -44.105 175.379 33188 304.571 7.418 224.931 -18.436 -5.832 213.8
15193 -44.099 175.414 33203 304.342 7.240 224.680 -18.593 -5.834 213.8
15259 -44.092 175.45 33214 304.109 7.059 224.425 -18.752 -5.835 213.4
15304 -44.087 175.474 33200 303.951 6.936 224.251 -18.861 -5.833 213.4
15369 -44.08 175.51 33160 303.722 6.757 223.998 -19.017 -5.830 213
15433 -44.072 175.546 33185 303.497 6.580 223.749 -19.172 -5.832 213
15497 -44.065 175.582 33226 303.272 6.402 223.498 -19.325 -5.836 212.8
15557 -44.057 175.618 33221 303.060 6.234 223.261 -19.470 -5.835 212.5
15623 -44.05 175.654 33181 302.830 6.050 223.002 -19.626 -5.832 212.1
15686 -44.042 175.69 33184 302.610 5.874 222.753 -19.776 -5.832 212.1
15752 -44.035 175.727 33200 302.381 5.689 222.491 -19.931 -5.833 211.7
15796 -44.029 175.752 33203 302.228 5.565 222.317 -20.035 -5.834 211.7
15862 -44.022 175.79 33203 301.998 5.378 222.054 -20.190 -5.834 211.5
15929 -44.014 175.828 33180 301.766 5.188 221.787 -20.346 -5.832 211.3
15973 -44.009 175.853 33171 301.614 5.063 221.611 -20.448 -5.831 210.9
16041 -44.001 175.892 33175 301.379 4.870 221.338 -20.606 -5.831 210.9
16106 -43.993 175.928 33206 301.156 4.685 221.077 -20.756 -5.834 210.7
16171 -43.985 175.965 33216 300.932 4.499 220.815 -20.905 -5.835 210.2
16236 -43.977 176.002 33162 300.710 4.313 220.553 -21.054 -5.830 209.8
16302 -43.968 176.039 33145 300.484 4.124 220.286 -21.205 -5.829 209.7
16345 -43.963 176.063 33174 300.338 4.001 220.112 -21.302 -5.831 209.7
16413 -43.954 176.101 33227 300.106 3.805 219.836 -21.456 -5.836 209.3
16478 -43.946 176.138 33248 299.885 3.617 219.571 -21.602 -5.838 209
16542 -43.938 176.175 33172 299.667 3.431 219.309 -21.746 -5.831 208.9
16608 -43.93 176.213 33163 299.443 3.239 219.037 -21.893 -5.830 208.6
16652 -43.924 176.237 33212 299.295 3.111 218.858 -21.990 -5.834 208.6
16718 -43.916 176.275 33225 299.072 2.918 218.585 -22.136 -5.836 208.4
16785 -43.907 176.312 33224 298.847 2.723 218.310 -22.283 -5.835 208
16833 -43.902 176.337 33202 298.687 2.584 218.113 -22.386 -5.834 208
16899 -43.893 176.373 33175 298.467 2.391 217.840 -22.530 -5.831 207.7
16963 -43.885 176.408 33202 298.253 2.203 217.575 -22.668 -5.834 207.5
17027 -43.876 176.443 33239 298.040 2.016 217.310 -22.806 -5.837 207.5
17094 -43.868 176.48 33204 297.817 1.818 217.031 -22.949 -5.834 207.4
17158 -43.859 176.517 33153 297.604 1.628 216.762 -23.086 -5.829 207.4
17201 -43.854 176.54 33175 297.462 1.501 216.582 -23.177 -5.831 207
17267 -43.845 176.577 33204 297.243 1.305 216.305 -23.316 -5.834 207
17332 -43.836 176.613 33203 297.028 1.112 216.032 -23.453 -5.834 206.6
17398 -43.826 176.65 33181 296.811 0.916 215.753 -23.592 -5.832 206.2
17463 -43.817 176.686 33150 296.597 0.722 215.478 -23.727 -5.829 206.2
17505 -43.811 176.709 33163 296.459 0.597 215.300 -23.814 -5.830 206.2
17571 -43.802 176.745 33223 296.243 0.400 215.020 -23.949 -5.835 205.8
17637 -43.794 176.776 33229 296.031 0.205 214.744 -24.081 -5.836 205.4
17702 -43.784 176.815 33142 295.816 0.008 214.464 -24.216 -5.828 205.3
17766 -43.775 176.85 33168 295.608 0.185 214.191 -24.345 -5.831 205
17832 -43.766 176.885 33227 295.394 0.383 213.909 -24.477 -5.836 204.8
17875 -43.761 176.908 33221 295.255 0.513 213.724 -24.562 -5.835 204.6
17940 -43.752 176.943 33170 295.044 0.709 213.445 -24.690 -5.831 204.5
18005 -43.744 176.979 33169 294.834 0.907 213.164 -24.818 -5.831 204.1
18069 -43.735 177.014 33216 294.627 -1.101 212.887 -24.944 -5.835 204.1
18134 -43.726 177.048 33213 294.418 -1.298 212.606 -25.070 -5.835 203.8
18200 -43.718 177.084 33178 294.206 -1.500 212.319 -25.196 -5.831 203.6
18242 -43.712 177.108 33179 294.070 -1.629 212.135 -25.277 -5.832 203.4
18310 -43.703 177.144 33210 293.853 -1.836 211.839 -25.407 -5.834 203.3
18375 -43.694 177.18 33212 293.644 -2.036 211.554 -25.530 -5.834 203
18440 -43.685 177.216 33182 293.436 -2.236 211.268 -25.653 -5.832 202.6
18505 -43.676 177.251 33184 293.229 -2.435 210.982 -25.775 -5.832 202.6
18547 -43.67 177.274 33203 293.095 -2.565 210.797 -25.853 -5.834 202.5
18613 -43.661 177.311 33211 292.884 -2.769 210.504 -25.975 -5.834 202.4
18685 -43.651 177.349 33174 292.656 -2.991 210.186 -26.107 -5.831 202
18709 -43.648 177.361 33169 292.581 -3.065 210.081 -26.150 -5.831 202
18795 -43.635 177.408 33200 292.308 -3.331 209.698 -26.307 -5.833 201.7
18860 -43.626 177.444 33204 292.102 -3.533 209.407 -26.424 -5.834 201.7
18923 -43.617 177.479 33172 291.903 -3.730 209.125 -26.537 -5.831 201.3
18989 -43.607 177.514 33174 291.695 -3.935 208.830 -26.654 -5.831 201.3
19055 -43.597 177.55 33203 291.487 -4.140 208.534 -26.771 -5.834 200.8
19096 -43.591 177.572 33201 291.359 -4.268 208.349 -26.842 -5.833 200.8
19161 -43.581 177.608 33173 291.154 -4.472 208.055 -26.956 -5.831 200.7
19225 -43.572 177.642 33164 290.954 -4.672 207.767 -27.066 -5.830 200.4
19291 -43.562 177.678 33174 290.747 -4.879 207.468 -27.179 -5.831 200.2
19356 -43.552 177.713 33181 290.544 -5.083 207.173 -27.290 -5.832 200.2
19421 -43.542 177.748 33179 290.341 -5.288 206.877 -27.399 -5.832 199.8
19485 -43.533 177.783 33164 290.142 -5.490 206.584 -27.506 -5.830 205
19528 -43.526 177.806 33154 290.008 -5.625 206.388 -27.577 -5.829 205
19594 -43.516 177.841 33162 289.803 -5.833 206.087 -27.686 -5.830 202.9
19659 -43.506 177.875 33172 289.602 -6.038 205.789 -27.792 -5.831 197.4
19725 -43.496 177.91 33151 289.398 -6.247 205.486 -27.898 -5.829 197.1
19789 -43.486 177.943 33139 289.201 -6.449 205.193 -28.001 -5.828 203.3
19832 -43.479 177.966 33148 289.068 -6.585 204.994 -28.069 -5.829 205.2
19898 -43.469 178.001 33151 288.865 -6.795 204.689 -28.173 -5.829 205.2
19965 -43.459 178.035 33146 288.660 -7.007 204.381 -28.277 -5.829 204.6
20009 -43.452 178.059 33160 288.524 -7.148 204.176 -28.346 -5.830 204.6
20095 -43.439 178.104 33163 288.260 -7.421 203.777 -28.477 -5.830 217.1
20138 -43.432 178.127 33153 288.128 -7.559 203.576 -28.543 -5.829 218.2
20203 -43.422 178.162 33175 287.928 -7.767 203.272 -28.641 -5.831 223.5
20248 -43.415 178.186 33178 287.791 -7.911 203.061 -28.708 -5.831 223.5
20338 -43.401 178.232 33141 287.516 -8.199 202.641 -28.840 -5.828 224.4
20362 -43.397 178.244 33140 287.444 -8.275 202.529 -28.876 -5.828 224.4
20452 -43.383 178.291 33159 287.169 -8.564 202.106 -29.006 -5.830 229.9
20496 -43.377 178.314 33159 287.035 -8.706 201.899 -29.068 -5.830 229.9
20580 -43.364 178.358 33153 286.780 -8.976 201.502 -29.187 -5.829 231
20645 -43.354 178.392 33163 286.582 -9.186 201.195 -29.278 -5.830 228.5
20689 -43.347 178.416 33159 286.448 -9.328 200.985 -29.339 -5.830 227.5
20755 -43.337 178.45 33149 286.248 -9.541 200.672 -29.430 -5.829 229
20819 -43.327 178.484 33159 286.054 -9.749 200.367 -29.517 -5.830 229
20862 -43.32 178.506 33160 285.924 -9.887 200.162 -29.574 -5.830 225.7
20948 -43.306 178.552 33149 285.664 -10.167 199.751 -29.689 -5.829 224.1
21012 -43.296 178.586 33170 285.470 -10.375 199.444 -29.773 -5.831 224.1
21056 -43.288 178.61 33178 285.337 -10.519 199.232 -29.831 -5.831 222.8
21123 -43.278 178.645 33153 285.135 -10.737 198.910 -29.917 -5.829 219
21190 -43.266 178.68 33135 284.933 -10.955 198.588 -30.003 -5.828 217.3
21257 -43.255 178.715 33142 284.731 -11.173 198.265 -30.087 -5.828 217.6
21301 -43.248 178.738 33146 284.599 -11.317 198.052 -30.141 -5.829 212.8
21366 -43.237 178.772 33137 284.404 -11.529 197.738 -30.221 -5.828 212.8
21431 -43.226 178.806 33109 284.209 -11.742 197.423 -30.300 -5.825 211.9
21495 -43.215 178.839 33106 284.017 -11.951 197.112 -30.377 -5.825 211.6
21560 -43.204 178.873 33119 283.822 -12.164 196.796 -30.454 -5.826 210.3
21627 -43.194 178.907 33125 283.622 -12.384 196.470 -30.530 -5.827 207.1
21688 -43.183 178.939 33110 283.439 -12.584 196.172 -30.601 -5.825 204.7
21732 -43.176 178.962 33097 283.307 -12.729 195.957 -30.650 -5.824 203.8
21798 -43.166 178.995 33114 283.111 -12.945 195.635 -30.723 -5.826 201.6
21863 -43.155 179.028 33131 282.917 -13.159 195.318 -30.794 -5.827 198.5
21930 -43.145 179.063 33108 282.717 -13.380 194.988 -30.866 -5.825 197.5
21974 -43.138 179.085 33103 282.586 -13.525 194.773 -30.912 -5.825 196.3
22040 -43.127 179.119 33135 282.389 -13.743 194.448 -30.982 -5.828 194.7
22104 -43.117 179.152 33145 282.198 -13.955 194.132 -31.047 -5.829 193
22149 -43.11 179.175 33127 282.064 -14.104 193.910 -31.092 -5.827 192.3
22234 -43.096 179.218 33132 281.812 -14.385 193.491 -31.177 -5.827 193.1
22301 -43.084 179.253 33158 281.612 -14.607 193.159 -31.244 -5.830 191.3
22345 -43.077 179.275 33148 281.482 -14.753 192.941 -31.286 -5.829 191.3
22412 -43.065 179.31 33135 281.283 -14.975 192.608 -31.351 -5.828 190.1
22476 -43.054 179.343 33152 281.092 -15.188 192.290 -31.411 -5.829 189.4
22540 -43.043 179.376 33142 280.902 -15.401 191.971 -31.470 -5.828 187.1
22606 -43.031 179.41 33132 280.707 -15.621 191.641 -31.530 -5.827 187.1
22649 -43.024 179.432 33142 280.579 -15.764 191.427 -31.568 -5.828 185
22716 -43.012 179.467 33141 280.380 -15.988 191.091 -31.627 -5.828 185
22782 -43 179.501 33135 280.185 -16.208 190.761 -31.684 -5.828 180.3
22842 -42.988 179.533 33147 280.006 -16.409 190.459 -31.736 -5.829 179.2
22905 -42.976 179.566 33135 279.820 -16.620 190.142 -31.789 -5.828 177.5
22972 -42.964 179.6 33125 279.622 -16.844 189.806 -31.843 -5.827 175.2
23016 -42.956 179.622 33136 279.492 -16.991 189.585 -31.878 -5.828 173.3
23082 -42.943 179.657 33139 279.296 -17.213 189.252 -31.930 -5.828 171.1
23145 -42.931 179.689 33125 279.110 -17.424 188.934 -31.979 -5.827 171.1
23209 -42.918 179.722 33134 278.921 -17.639 188.611 -32.028 -5.828 168.8
23276 -42.905 179.756 33143 278.723 -17.864 188.273 -32.077 -5.828 168.8
23342 -42.895 179.783 33141 278.532 -18.081 187.947 -32.121 -5.828 167.3
23386 -42.884 179.813 33141 278.398 -18.234 187.716 -32.155 -5.828 162.8
23454 -42.87 179.848 33141 278.197 -18.463 187.371 -32.203 -5.828 161.4
23520 -42.858 179.881 33135 278.002 -18.685 187.037 -32.246 -5.828 161.4
23586 -42.845 179.913 33126 277.809 -18.906 186.703 -32.289 -5.827 159.9
23643 -42.837 179.935 33122 277.644 -19.094 186.421 -32.321 -5.827 157.3
23694 -42.829 179.955 33121 277.497 -19.262 186.169 -32.351 -5.826 154.7
23769 -42.817 179.987 33136 277.278 -19.511 185.794 -32.392 -5.828 152
23825 -42.805 -179.982 33151 277.112 -19.702 185.506 -32.426 -5.829 149.6
23875 -42.797 -179.96 33140 276.965 -19.869 185.254 -32.453 -5.828 148.2
23932 -42.786 -179.928 33122 276.795 -20.064 184.960 -32.484 -5.827 148.2
24011 -42.773 -179.894 33145 276.565 -20.327 184.564 -32.523 -5.829 147.1
24035 -42.769 -179.884 33149 276.495 -20.407 184.443 -32.535 -5.829 147.1
24120 -42.753 -179.841 33132 276.244 -20.695 184.009 -32.577 -5.827 144.8
24169 -42.746 -179.82 33123 276.100 -20.859 183.762 -32.598 -5.827 143.6
