timestamp TriggeredEvents TempFlag EMON1 EMON2 HV1 HV2 HV3 HV4 HV5 HV6 HV7 HV8 HVCur1 HVCur2 HVCur3 HVCur4 HVCur5 HVCur6 HVCur7 HVCur8 UCTemp#1 UCTemp#2 UCTemp#3 UCTemp#4 UCTemp#5 UCTemp#6 UCTemp#7 UCTemp#8 UCTemp#9 UCTemp#10 UCTemp#11 UCTemp#12 UCTemp#13 UCTemp#14 UCTemp#15 UCTemp#16 UCTemp#17 UCTemp#18 UCTemp#19 UCTemp#20 UCTemp#21 UCTemp#22 UCTemp#23 UCTemp#24 UCTemp#25 UCTemp#26 UCTemp#27 UCTemp#28 UCTemp#29 UCTemp#30 UCTemp#31 UCTemp#32 CPUTemp CoBoTemp RadiatorTemp LVPSVoltage LVPSCurrent PumpVoltage PumpCurrent SIABMPWR1 SIABMPWR2 SIABMPWR3 SIABMPWR4 SIABMPWR5 SIABMPWR6 SIABMPWR7 SIABMPWR8 SIABMPWR9 SIABMPWR10 SIABMPWR11 SIABMPWR12 SIABMPWR13 SIABMPWR14 SIABMPWR15 SIABMPWR16 SIABMPWR17 SIABMPWR18 SIABMPWR19 SIABMPWR20 SIABMPWR21 SIABMPWR22 SIABMPWR23 SIABMPWR24 SIABMPWR25 SIABMPWR26 SIABMPWR27 SIABMPWR28 SIABMPWR29 SIABMPWR30 SIABMPWR31 SIABMPWR32 HVSW1 HVSW2 HVSW3 HVSW4 HVSW5 HVSW6 HVSW7 HVSW8 HVSW9 HVSW10 HVSW11 HVSW12 HVSW13 HVSW14 HVSW15 HVSW16 HVSW17 HVSW18 HVSW19 HVSW20 HVSW21 HVSW22 HVSW23 HVSW24 HVSW25 HVSW26 HVSW27 HVSW28 HVSW29 HVSW30 HVSW31 HVSW32 SiPMTemp#1 SiPMTemp#2 SiPMTemp#3 SiPMTemp#4 SiPMTemp#5 SiPMTemp#6 SiPMTemp#7 SiPMTemp#8 SiPMTemp#9 SiPMTemp#10 SiPMTemp#11 SiPMTemp#12 SiPMTemp#13 SiPMTemp#14 SiPMTemp#15 SiPMTemp#16 SiPMTemp#17 SiPMTemp#18 SiPMTemp#19 SiPMTemp#20 SiPMTemp#21 SiPMTemp#22 SiPMTemp#23 SiPMTemp#24 SiPMTemp#25 SiPMTemp#26 SiPMTemp#27 SiPMTemp#28 SiPMTemp#29 SiPMTemp#30 SiPMTemp#31 SiPMTemp#32
21068 0 0 47 404 41.972 42.098 42.143 42.286 41.963 42.081 42.124 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -7.3 -3.2 -2.1 2.2 6.2 1.1 -3.5 -5.9 2.3 4 6.8 6.8 8.7 6.2 -5.8 -5.4 -0.2 8.4 5.4 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.4 3259 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.1 -5.4 -5.1 -4.7 -4.7 -4.4 -4.7 -5.8 -5.4 -4.7 -4.1 -3.7 -3.4 -3.7 -4.1 -5.4 -5.4 -4.7 -3.7 -3.4 -3.7 -3.7 -4.4 -5.4 -5.8 -5.4 -5.1 -4.4 -4.4 -4.7 -5.4 -6.1
21098 0 1 45 385 41.971 42.097 42.142 42.286 41.962 42.08 42.123 42.286 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -7.3 -3.2 -2.1 2.2 6.2 1.1 -3.5 -5.9 2.3 4 6.8 6.8 8.7 6.2 -5.8 -5.4 -0.2 8.4 5.4 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.5 3259 26.5 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.1 -5.4 -5.1 -4.4 -4.4 -4.4 -4.4 -5.8 -5.4 -4.7 -4.1 -3.7 -3.4 -3.4 -4.1 -5.1 -5.4 -4.7 -3.7 -3.4 -3.4 -3.4 -4.1 -5.4 -5.8 -5.4 -4.7 -4.4 -4.1 -4.7 -5.1 -5.8
21128 0 0 41 346 41.971 42.096 42.142 42.285 41.961 42.082 42.126 42.286 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 -3.2 -2.1 2.2 2.8 4.6 -3.5 -5.9 2.3 4 10.2 10.2 8.7 6.2 -5.8 -5.4 3.2 8.4 5.4 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.4 3259 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6.1 -5.4 -5.1 -4.4 -4.4 -4.4 -4.4 -5.8 -5.4 -4.7 -4.1 -3.7 -3.4 -3.4 -4.1 -5.1 -5.4 -4.7 -3.7 -3.4 -3.4 -3.4 -4.1 -5.4 -5.8 -5.4 -4.7 -4.4 -4.1 -4.7 -5.1 -5.8
21158 0 1 36 307 41.971 42.097 42.142 42.285 41.959 42.081 42.127 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 -3.2 -2.1 2.2 2.8 4.6 -3.5 -5.9 2.3 4 10.2 10.2 8.7 6.2 -5.8 -5.4 3.2 8.4 5.4 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.4 3259 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.7 -4.4 -4.4 -4.1 -4.4 -5.4 -5.4 -4.4 -3.7 -3.4 -3 -3.4 -3.7 -5.1 -5.4 -4.4 -3.4 -3 -3 -3 -4.1 -5.4 -5.8 -5.1 -4.7 -4.1 -4.1 -4.4 -5.1 -5.8
21188 0 0 34 295 41.972 42.099 42.143 42.287 41.961 42.081 42.124 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 -3.2 -2.1 5.8 6.2 4.6 -3.5 -5.9 2.3 4 10.2 10.2 8.7 6.2 -5.8 -5.4 3.2 8.4 9.1 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.4 3270 26.5 350 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.7 -4.4 -4.4 -4.1 -4.4 -5.4 -5.4 -4.4 -3.7 -3.4 -3 -3.4 -3.7 -5.1 -5.4 -4.4 -3.4 -3 -3 -3 -4.1 -5.4 -5.8 -5.1 -4.7 -4.1 -4.1 -4.4 -5.1 -5.8
21218 0 1 30 258 41.972 42.097 42.14 42.285 41.961 42.079 42.126 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 -3.2 -2.1 5.8 6.2 4.6 -3.5 -5.9 2.3 4 10.2 10.2 8.7 6.2 -5.8 -5.4 3.2 8.4 9.1 9.2 6.2 3.7 -5.6 -7.7 -7 3.4 4 4.9 3.6 -2.5 -8.6 0 14 -50 26.5 3279 26.5 309 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.7 -4.1 -4.1 -4.1 -4.4 -5.4 -5.1 -4.4 -3.4 -3 -2.7 -3 -3.7 -5.1 -5.1 -4.4 -3 -2.7 -2.7 -3 -3.7 -5.1 -5.8 -5.1 -4.4 -4.1 -3.7 -4.1 -5.1 -5.8
21248 0 0 27 235 41.971 42.098 42.14 42.285 41.961 42.08 42.125 42.282 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 -3.2 1.4 5.8 6.2 4.6 -3.5 -5.9 2.3 7.4 10.2 10.2 12 6.2 -2.4 -5.4 3.2 8.4 9.1 9.2 9.8 7 -5.6 -7.7 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.4 3270 26.5 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.7 -4.1 -4.1 -4.1 -4.4 -5.4 -5.1 -4.4 -3.4 -3 -2.7 -3 -3.7 -5.1 -5.1 -4.4 -3 -2.7 -2.7 -3 -3.7 -5.1 -5.8 -5.1 -4.4 -4.1 -3.7 -4.1 -5.1 -5.8
21278 0 1 26 221 41.972 42.097 42.142 42.286 41.962 42.081 42.124 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 -3.2 1.4 5.8 6.2 4.6 -3.5 -5.9 2.3 7.4 10.2 10.2 12 6.2 -2.4 -5.4 3.2 8.4 9.1 9.2 9.8 7 -5.6 -7.7 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.2 3259 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.4 -4.1 -3.7 -3.7 -4.1 -5.4 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3.4 -4.7 -5.1 -4.1 -2.7 -2.4 -2.4 -2.7 -3.7 -5.1 -5.4 -5.1 -4.4 -3.7 -3.7 -4.1 -4.7 -5.8
21308 0 0 22 188 41.972 42.1 42.141 42.284 41.959 42.082 42.124 42.286 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 2.3 7.4 10.2 10.2 8.7 9.6 -5.8 -5.4 3.2 8.4 9.1 12.5 9.8 7 -5.6 -7.7 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.4 3270 26.5 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -5.1 -4.4 -4.1 -3.7 -3.7 -4.1 -5.4 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3.4 -4.7 -5.1 -4.1 -2.7 -2.4 -2.4 -2.7 -3.7 -5.1 -5.4 -5.1 -4.4 -3.7 -3.7 -4.1 -4.7 -5.8
21338 0 1 20 176 41.972 42.097 42.143 42.285 41.96 42.081 42.126 42.286 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -14.6 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 2.3 7.4 10.2 10.2 8.7 9.6 -5.8 -5.4 3.2 8.4 9.1 12.5 9.8 7 -5.6 -7.7 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.4 3270 26.5 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -4.7 -4.4 -3.7 -3.7 -3.7 -4.1 -5.4 -4.7 -4.1 -3 -2.7 -2.4 -2.4 -3 -4.7 -5.1 -4.1 -2.7 -2.4 -2.4 -2.4 -3.4 -4.7 -5.4 -4.7 -4.1 -3.7 -3.4 -3.7 -4.7 -5.4
21368 0 0 18 158 41.969 42.098 42.142 42.285 41.962 42.079 42.125 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 2.3 7.4 10.2 10.2 12 9.6 -2.4 -5.4 3.2 8.4 9.1 12.5 9.8 7 -5.6 -4.4 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.3 3270 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.8 -4.7 -4.4 -3.7 -3.7 -3.7 -4.1 -5.4 -4.7 -4.1 -3 -2.7 -2.4 -2.4 -3 -4.7 -5.1 -4.1 -2.7 -2.4 -2.4 -2.4 -3.4 -4.7 -5.4 -4.7 -4.1 -3.7 -3.4 -3.7 -4.7 -5.4
21398 0 1 15 133 41.969 42.098 42.142 42.285 41.96 42.081 42.126 42.287 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 2.3 7.4 10.2 10.2 12 9.6 -2.4 -5.4 3.2 8.4 9.1 12.5 9.8 7 -5.6 -4.4 -3.7 3.4 4 8.2 3.6 0.7 -8.6 0 14 -50 26.5 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.7 -4.1 -3.7 -3.4 -3.4 -3.7 -5.1 -4.7 -3.7 -3 -2.4 -2 -2.4 -3 -4.7 -4.7 -3.7 -2.4 -2 -2 -2 -3 -4.7 -5.4 -4.7 -4.1 -3.4 -3 -3.7 -4.4 -5.4
21428 0 0 127 14 41.972 42.096 42.141 42.286 41.961 42.081 42.124 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -5.4 3.2 11.8 9.1 12.5 9.8 7 -5.6 -4.4 -3.7 3.4 4 8.2 6.8 0.7 -8.6 0 13 -50 26.4 3270 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.7 -4.1 -3.7 -3.4 -3.4 -3.7 -5.1 -4.7 -3.7 -3 -2.4 -2 -2.4 -3 -4.7 -4.7 -3.7 -2.4 -2 -2 -2 -3 -4.7 -5.4 -4.7 -4.1 -3.4 -3 -3.7 -4.4 -5.4
21458 0 1 110 12 41.971 42.098 42.143 42.285 41.959 42.079 42.124 42.283 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -5.4 3.2 11.8 9.1 12.5 9.8 7 -5.6 -4.4 -3.7 3.4 4 8.2 6.8 0.7 -8.6 0 13 -50 26.4 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.7 -4.1 -3.4 -3.4 -3.4 -3.7 -5.1 -4.7 -3.7 -2.7 -2 -1.7 -2 -2.7 -4.4 -4.7 -3.7 -2 -1.7 -1.7 -2 -3 -4.7 -5.1 -4.4 -3.7 -3.4 -3 -3.7 -4.4 -5.4
21488 0 0 94 11 41.97 42.096 42.144 42.287 41.961 42.082 42.122 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -5.4 3.2 11.8 9.1 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.3 3259 26.4 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.7 -4.1 -3.4 -3.4 -3.4 -3.7 -5.1 -4.7 -3.7 -2.7 -2 -1.7 -2 -2.7 -4.4 -4.7 -3.7 -2 -1.7 -1.7 -2 -3 -4.7 -5.1 -4.4 -3.7 -3.4 -3 -3.7 -4.4 -5.4
21518 0 1 88 10 41.97 42.097 42.144 42.286 41.96 42.081 42.124 42.286 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -5.4 3.2 11.8 9.1 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.3 3259 26.5 339 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -4.1 -3.4 -3 -3 -3.4 -5.1 -4.4 -3.4 -2.4 -2 -1.7 -1.7 -2.7 -4.4 -4.7 -3.4 -2 -1.4 -1.7 -1.7 -2.7 -4.7 -5.1 -4.4 -3.7 -3 -2.7 -3.4 -4.4 -5.1
21548 0 0 71 8 41.97 42.098 42.144 42.287 41.961 42.079 42.123 42.285 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -1.9 3.2 11.8 9.1 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.3 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -4.1 -3.4 -3 -3 -3.4 -5.1 -4.4 -3.4 -2.4 -2 -1.7 -1.7 -2.7 -4.4 -4.7 -3.4 -2 -1.4 -1.7 -1.7 -2.7 -4.7 -5.1 -4.4 -3.7 -3 -2.7 -3.4 -4.4 -5.1
21578 0 1 63 7 41.971 42.096 42.143 42.282 41.959 42.08 42.122 42.283 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 10.2 13.7 12 9.6 -2.4 -1.9 3.2 11.8 9.1 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.3 3279 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -3.7 -3 -3 -3 -3.4 -5.1 -4.4 -3.4 -2.4 -1.7 -1.4 -1.7 -2.7 -4.1 -4.4 -3.4 -1.7 -1.4 -1.4 -1.4 -2.7 -4.4 -5.1 -4.4 -3.4 -3 -2.7 -3.4 -4.1 -5.1
21608 0 0 56 6 41.972 42.098 42.143 42.285 41.961 42.081 42.123 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 12 9.6 -2.4 -1.9 6.5 11.8 12.8 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.3 3270 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -3.7 -3 -3 -3 -3.4 -5.1 -4.4 -3.4 -2.4 -1.7 -1.4 -1.7 -2.7 -4.1 -4.4 -3.4 -1.7 -1.4 -1.4 -1.4 -2.7 -4.4 -5.1 -4.4 -3.4 -3 -2.7 -3.4 -4.1 -5.1
21638 0 1 42 5 41.969 42.094 42.143 42.285 41.963 42.08 42.125 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 5.8 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 12 9.6 -2.4 -1.9 6.5 11.8 12.8 12.5 9.8 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -8.6 0 13 -50 26.2 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -3.7 -3 -2.7 -2.7 -3.4 -4.7 -4.4 -3 -2 -1.7 -1 -1.4 -2.4 -4.1 -4.4 -3 -1.7 -1 -1 -1.4 -2.4 -4.4 -5.1 -4.4 -3.4 -2.7 -2.4 -3 -4.1 -5.1
21668 0 0 38 4 41.97 42.1 42.142 42.287 41.964 42.08 42.123 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 12 9.6 -2.4 -1.9 6.5 11.8 12.8 12.5 13.4 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -5.2 -1 13 -50 26.3 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.4 -4.4 -3.7 -3 -2.7 -2.7 -3.4 -4.7 -4.4 -3 -2 -1.7 -1 -1.4 -2.4 -4.1 -4.4 -3 -1.7 -1 -1 -1.4 -2.4 -4.4 -5.1 -4.4 -3.4 -2.7 -2.4 -3 -4.1 -5.1
21698 0 1 30 3 41.969 42.096 42.143 42.285 41.959 42.081 42.126 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -4 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 12 9.6 -2.4 -1.9 6.5 11.8 12.8 12.5 13.4 7 -2.3 -4.4 -3.7 6.7 7.4 8.2 6.8 0.7 -5.2 -1 13 -50 26.3 3279 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3.4 -4.7 -4.1 -3 -2 -1.4 -0.7 -1 -2.4 -4.1 -4.4 -3 -1.4 -0.7 -1 -1 -2.4 -4.4 -5.1 -4.1 -3 -2.7 -2.4 -3 -4.1 -5.1
21728 0 0 23 3 41.972 42.097 42.142 42.287 41.961 42.081 42.124 42.283 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -0.7 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 15.3 9.6 -2.4 -1.9 6.5 11.8 12.8 15.9 13.4 7 -2.3 -4.4 -3.7 6.7 7.4 11.6 6.8 0.7 -5.2 -1 13 -50 26.3 3279 26.5 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3.4 -4.7 -4.1 -3 -2 -1.4 -0.7 -1 -2.4 -4.1 -4.4 -3 -1.4 -0.7 -1 -1 -2.4 -4.4 -5.1 -4.1 -3 -2.7 -2.4 -3 -4.1 -5.1
21758 0 1 21 2 41.97 42.095 42.144 42.285 41.96 42.079 42.125 42.287 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -0.7 0.2 1.4 9.3 6.2 4.6 -3.5 -2.6 5.7 7.4 13.5 13.7 15.3 9.6 -2.4 -1.9 6.5 11.8 12.8 15.9 13.4 7 -2.3 -4.4 -3.7 6.7 7.4 11.6 6.8 0.7 -5.2 -1 13 -50 26.2 3290 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3 -4.7 -4.1 -2.7 -1.7 -1 -0.7 -1 -2 -4.1 -4.1 -2.7 -1 -0.7 -0.7 -1 -2 -4.1 -4.7 -4.1 -3 -2.4 -2.4 -2.7 -3.7 -5.1
21788 0 0 16 2 41.968 42.098 42.141 42.287 41.961 42.082 42.124 42.284 2.6 2.6 2.6 2.6 2.6 2.6 2.6 2.6 -11.1 -0.7 0.2 1.4 9.3 9.6 8.1 -0.1 -2.6 5.7 10.8 13.5 13.7 12 9.6 -2.4 -1.9 6.5 11.8 12.8 15.9 13.4 7 -2.3 -4.4 -3.7 6.7 7.4 11.6 6.8 3.9 -5.2 -1 13 -50 26.2 3300 26.4 330 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.1 -4.1 -3.4 -2.7 -2.7 -2.7 -3 -4.7 -4.1 -2.7 -1.7 -1 -0.7 -1 -2 -4.1 -4.1 -2.7 -1 -0.7 -0.7 -1 -2 -4.1 -4.7 -4.1 -3 -2.4 -2.4 -2.7 -3.7 -5.1
