name,time,metric1,metric2,value1,value2
ASADCurrent,1713002619000000000,mA,null,1220.9102753694003,null
ASADCurrent,1713002679000000000,mA,null,1220.9661835668003,null
ASADCurrent,1713002739000000000,mA,null,1221.0662812128003,null
ASADCurrent,1713002799000000000,mA,null,1221.0382050438002,null
ASADCurrent,1713002859000000000,mA,null,1221.1829804196,null
ASADCurrent,1713002919000000000,mA,null,1221.0052460628,null
ASADCurrent,1713002979000000000,mA,null,1221.0577362918002,null
ASADCurrent,1713003039000000000,mA,null,1220.8787812320002,null
ASADCurrent,1713003099000000000,mA,null,1221.1412323770003,null
ASADCurrent,1713003159000000000,mA,null,1228.4254113186003,null
ASADCurrent,1713003219000000000,mA,null,1221.2442597102001,null
ASADCurrent,1713003279000000000,mA,null,1220.9910859080003,null
ASADCurrent,1713003339000000000,mA,null,1221.0772675398002,null
ASADCurrent,1713003399000000000,mA,null,1220.980099581,null
ASADCurrent,1713003459000000000,mA,null,1220.9669159886,null
ASADCurrent,1713003519000000000,mA,null,1221.2989472046002,null
ASADCurrent,1713003579000000000,mA,null,1220.9178437280002,null
ASADCurrent,1713003609000000000,mA,null,1154.7750282354002,null
ASADCurrent,1713061181000000000,mA,null,163.46140904280003,null
ASADCurrent,1713061241000000000,mA,null,163.61839144860002,null
ASADCurrent,1713061361000000000,mA,null,164.122297647,null
ASADCurrent,1713061421000000000,mA,null,1158.6649204152002,null
ASADCurrent,1713061451000000000,mA,null,1158.1370884380003,null
ASADCurrent,1713061541000000000,mA,null,1218.9803439264,null
ASADCurrent,1713061601000000000,mA,null,1218.3402072732001,null
ASADCurrent,1713061661000000000,mA,null,1218.2078830680002,null
ASADCurrent,1713061721000000000,mA,null,1217.8641331032002,null
ASADCurrent,1713061781000000000,mA,null,1217.6563694526003,null
ASADCurrent,1713061841000000000,mA,null,1217.4610569726003,null
ASADCurrent,1713061901000000000,mA,null,1217.2381566048,null
ASADCurrent,1713061961000000000,mA,null,1217.2322972304003,null
ASADCurrent,1713062021000000000,mA,null,1217.0623753728,null
ASADCurrent,1713062081000000000,mA,null,1217.2396214484002,null
ASADCurrent,1713062141000000000,mA,null,1217.0347874850002,null
ASADCurrent,1713062201000000000,mA,null,1217.0347874850002,null
ASADCurrent,1713062261000000000,mA,null,1217.0296605324002,null
ASADCurrent,1713062321000000000,mA,null,1216.6768773654,null
ASADCurrent,1713062381000000000,mA,null,1216.7403539214001,null
ASADCurrent,1713062441000000000,mA,null,1216.6312230732,null
ASADCurrent,1713062501000000000,mA,null,1216.7589086070002,null
ASADCurrent,1713062561000000000,mA,null,1216.5252660528001,null
ASADCurrent,1713062621000000000,mA,null,1216.6549047114001,null
ASADCurrent,1713062681000000000,mA,null,1216.3592504448002,null
ASADCurrent,1713062741000000000,mA,null,1216.6268285424003,null
ASADCurrent,1713062771000000000,mA,null,1216.5504125346001,null
ASADCurrent,1713062861000000000,mA,null,1149.8494916304003,null
ASADCurrent,1713062921000000000,mA,null,1150.0323529398001,null
ASADCurrent,1713062981000000000,mA,null,1149.9481244328001,null
ASADCurrent,1713063041000000000,mA,null,1149.9835248198,null
ASADCurrent,1713063101000000000,mA,null,1149.9986615370003,null
ASADCurrent,1713063161000000000,mA,null,1149.9683881026003,null
ASADCurrent,1713063221000000000,mA,null,1149.9320111532002,null
ASADCurrent,1713063281000000000,mA,null,1149.9554486508,null
ASADCurrent,1713063341000000000,mA,null,1149.9259076382,null
ASADCurrent,1713063401000000000,mA,null,1149.9569134944002,null
ASADCurrent,1713063461000000000,mA,null,1149.9718060710002,null
ASADCurrent,1713063521000000000,mA,null,1150.0015912242002,null
ASADCurrent,1713063581000000000,mA,null,1149.8612103792002,null
ASADCurrent,1713063641000000000,mA,null,1150.1466107406002,null
ASADCurrent,1713063701000000000,mA,null,1150.0428509856001,null
ASADCurrent,1713063761000000000,mA,null,1150.0365033300002,null
ASADCurrent,1713063821000000000,mA,null,1150.0423627044001,null
ASADCurrent,1713063881000000000,mA,null,1149.9469037298002,null
ASADCurrent,1713063941000000000,mA,null,1149.9940228656003,null
ASADCurrent,1713064001000000000,mA,null,1149.9305463096,null
ASADCurrent,1713064061000000000,mA,null,1150.0374798924001,null
ASADCurrent,1713064121000000000,mA,null,1150.0103802858,null
ASADCurrent,1713064181000000000,mA,null,1150.1043744168,null
ASADCurrent,1713064241000000000,mA,null,1150.0513959066002,null
ASADCurrent,1713064301000000000,mA,null,1150.0347943458,null
ASADCurrent,1713064361000000000,mA,null,1149.8328900696001,null
ASADCurrent,1713064421000000000,mA,null,1149.9185834202,null
ASADCurrent,1713064481000000000,mA,null,1149.8795209242003,null
ASADCurrent,1713064541000000000,mA,null,1149.9303021690002,null
ASADCurrent,1713064601000000000,mA,null,1149.8707318626002,null
ASADCurrent,1713064661000000000,mA,null,1149.9808392732,null
ASADCurrent,1713064721000000000,mA,null,1150.1031537138,null
ASADCurrent,1713064781000000000,mA,null,1150.1912884704002,null
ASADCurrent,1713064841000000000,mA,null,1149.9222455292002,null
ASADCurrent,1713064901000000000,mA,null,1149.9224896698001,null
ASADCurrent,1713064961000000000,mA,null,1149.9112592022002,null
ASADCurrent,1713065021000000000,mA,null,1149.9354291216002,null
ASADCurrent,1713065081000000000,mA,null,1149.7608685926002,null
ASADCurrent,1713065141000000000,mA,null,1149.8407025688,null
ASADCurrent,1713065201000000000,mA,null,1150.1077923852001,null
ASADCurrent,1713065261000000000,mA,null,1150.0306439556002,null
ASADCurrent,1713065321000000000,mA,null,1150.0950970740003,null
ASADCurrent,1713065381000000000,mA,null,1149.8138471028,null
ASADCurrent,1713065441000000000,mA,null,1150.1297650392003,null
ASADCurrent,1713065501000000000,mA,null,1149.7701459354,null
ASADCurrent,1713065561000000000,mA,null,1149.6890912562003,null
ASADCurrent,1713065621000000000,mA,null,1149.8409467094,null
ASADCurrent,1713065681000000000,mA,null,1150.0658002020002,null
ASADCurrent,1713065741000000000,mA,null,1150.1051068386002,null
ASADCurrent,1713065801000000000,mA,null,1150.0389447360003,null
ASADCurrent,1713065861000000000,mA,null,1149.9886517724003,null
ASADCurrent,1713065921000000000,mA,null,1149.8260541328002,null
ASADCurrent,1713065981000000000,mA,null,1149.825321711,null
ASADCurrent,1713066041000000000,mA,null,1149.8028607758001,null
ASADCurrent,1713066101000000000,mA,null,1149.8800092054,null
ASADCurrent,1713066161000000000,mA,null,1150.0116009888002,null
ASADCurrent,1713066221000000000,mA,null,1150.1646771450003,null
ASADCurrent,1713066281000000000,mA,null,1150.0736127012,null
ASADCurrent,1713066341000000000,mA,null,1150.1383099602,null
ASADCurrent,1713066401000000000,mA,null,1149.7957806984002,null
ASADCurrent,1713066461000000000,mA,null,1149.8638959258,null
